user_id,order_date,order_amount,days,order_num,amount_acc,rfm
579,2017-07-19,5362,147,7,33615,ランクD
579,2017-08-12,822,24,8,34437,ランクB
579,2017-10-12,6182,61,9,40619,ランクC
580,2016-07-19,8244,0,1,8244,ランクD
580,2016-08-15,3441,27,2,11685,ランクD
580,2016-08-27,4811,12,3,16496,ランクC
580,2017-01-29,8858,155,4,25354,ランクD
580,2017-04-14,1310,75,5,26664,ランクC
580,2017-04-22,9840,8,6,36504,ランクB
580,2017-10-25,5994,186,7,42498,ランクD
581,2016-08-10,4843,0,1,4843,ランクD
581,2016-09-27,1861,48,2,6704,ランクD
581,2016-12-24,9039,88,3,15743,ランクC
581,2017-03-05,7901,71,4,23644,ランクC
581,2017-05-12,5726,68,5,29370,ランクC
581,2017-07-04,1960,53,6,31330,ランクB
581,2017-09-11,7664,69,7,38994,ランクC
581,2017-10-02,1685,21,8,40679,ランクB
582,2016-07-09,5086,0,1,5086,ランクD
582,2016-07-30,6377,21,2,11463,ランクD
582,2016-09-12,4093,44,3,15556,ランクC
582,2016-09-30,9012,18,4,24568,ランクC
582,2016-11-21,7289,52,5,31857,ランクB
582,2016-12-16,9978,25,6,41835,ランクB
582,2017-02-05,5098,51,7,46933,ランクB
582,2017-05-01,3877,85,8,50810,ランクC
582,2017-07-07,2339,67,9,53149,ランクC
582,2017-11-01,2399,117,10,55548,ランクC
583,2016-08-13,9546,0,1,9546,ランクD
583,2016-08-22,7611,9,2,17157,ランクD
583,2016-09-20,287,29,3,17444,ランクC
583,2016-10-05,4334,15,4,21778,ランクC
583,2016-10-08,9288,3,5,31066,ランクB
583,2016-11-29,7823,52,6,38889,ランクB
583,2016-12-08,849,9,7,39738,ランクB
583,2017-01-28,383,51,8,40121,ランクB
583,2017-02-18,5696,21,9,45817,ランクB
583,2017-06-30,6246,132,10,52063,ランクD
583,2017-08-13,3598,44,11,55661,ランクB
583,2017-09-19,2789,37,12,58450,ランクB
583,2017-10-29,7914,40,13,66364,ランクB
584,2016-07-24,1608,0,1,1608,ランクD
584,2016-10-31,9838,99,2,11446,ランクD
584,2016-12-05,9063,35,3,20509,ランクC
584,2017-04-16,1174,132,4,21683,ランクD
584,2017-06-06,2404,51,5,24087,ランクC
584,2017-08-31,1691,86,6,25778,ランクC
584,2017-10-26,5228,56,7,31006,ランクB
585,2016-07-26,2926,0,1,2926,ランクD
585,2016-08-17,4057,22,2,6983,ランクD
585,2016-08-26,2885,9,3,9868,ランクD
585,2016-10-15,3725,50,4,13593,ランクC
585,2017-01-28,1797,105,5,15390,ランクC
585,2017-02-19,9189,22,6,24579,ランクC
585,2017-03-21,8349,30,7,32928,ランクB
585,2017-05-09,9482,49,8,42410,ランクB
585,2017-06-08,2631,30,9,45041,ランクB
585,2017-08-11,6305,64,10,51346,ランクC
585,2017-10-15,3373,65,11,54719,ランクC
586,2016-07-09,2629,0,1,2629,ランクD
586,2016-07-18,8039,9,2,10668,ランクD
586,2016-08-06,4566,19,3,15234,ランクC
586,2016-10-16,7778,71,4,23012,ランクC
586,2016-10-25,2937,9,5,25949,ランクC
586,2017-05-05,1616,192,6,27565,ランクD
586,2017-06-29,561,55,7,28126,ランクC
586,2017-08-22,9478,54,8,37604,ランクB
587,2016-10-29,3468,0,1,3468,ランクD
588,2016-07-16,9210,0,1,9210,ランクD
588,2016-08-23,4707,38,2,13917,ランクD
588,2016-12-28,9841,127,3,23758,ランクD
588,2017-04-04,6137,97,4,29895,ランクC
588,2017-04-25,2697,21,5,32592,ランクB
588,2017-05-06,3686,11,6,36278,ランクB
588,2017-08-17,7843,103,7,44121,ランクC
588,2017-08-18,7504,1,8,51625,ランクA
589,2016-09-28,3637,0,1,3637,ランクD
589,2016-10-30,996,32,2,4633,ランクD
589,2017-02-11,4590,104,3,9223,ランクD
589,2017-04-27,8422,75,4,17645,ランクC
589,2017-06-09,204,43,5,17849,ランクC
589,2017-10-21,6674,134,6,24523,ランクD
590,2016-09-01,9671,0,1,9671,ランクD
590,2016-09-28,2125,27,2,11796,ランクD
590,2017-01-13,889,107,3,12685,ランクC
590,2017-03-01,4005,47,4,16690,ランクC
590,2017-03-28,1292,27,5,17982,ランクC
590,2017-05-04,8552,37,6,26534,ランクC
590,2017-06-26,9741,53,7,36275,ランクB
590,2017-07-07,1812,11,8,38087,ランクB
590,2017-07-23,2901,16,9,40988,ランクB
590,2017-10-29,4274,98,10,45262,ランクC
590,2017-11-11,3828,13,11,49090,ランクB
591,2016-08-12,2622,0,1,2622,ランクD
591,2016-10-21,8795,70,2,11417,ランクD
591,2016-11-11,2517,21,3,13934,ランクC
591,2016-11-24,4996,13,4,18930,ランクC
591,2016-12-20,6525,26,5,25455,ランクC
591,2017-02-22,3110,64,6,28565,ランクC
591,2017-03-19,4313,25,7,32878,ランクB
591,2017-04-23,2625,35,8,35503,ランクB
591,2017-05-16,7468,23,9,42971,ランクB
591,2017-06-26,1958,41,10,44929,ランクB
591,2017-07-08,3016,12,11,47945,ランクB
591,2017-07-11,5731,3,12,53676,ランクA
591,2017-07-30,4781,19,13,58457,ランクA
591,2017-08-17,140,18,14,58597,ランクA
591,2017-09-07,3431,21,15,62028,ランクA
591,2017-09-26,6293,19,16,68321,ランクA
591,2017-10-15,9487,19,17,77808,ランクA
591,2017-10-25,2624,10,18,80432,ランクA
591,2017-11-20,7311,26,19,87743,ランクA
592,2016-07-27,2777,0,1,2777,ランクD
592,2016-07-29,7042,2,2,9819,ランクD
592,2016-08-06,7992,8,3,17811,ランクC
592,2016-08-20,2850,14,4,20661,ランクC
592,2016-10-08,5093,49,5,25754,ランクC
592,2016-10-13,7308,5,6,33062,ランクB
592,2017-02-04,5018,114,7,38080,ランクC
592,2017-02-07,2230,3,8,40310,ランクB
592,2017-03-05,4594,26,9,44904,ランクB
592,2017-03-17,1363,12,10,46267,ランクB
592,2017-06-06,5149,81,11,51416,ランクC
593,2016-08-10,7952,0,1,7952,ランクD
593,2016-10-15,8678,66,2,16630,ランクD
593,2016-11-15,5526,31,3,22156,ランクC
593,2016-12-15,6711,30,4,28867,ランクC
593,2017-01-05,4113,21,5,32980,ランクB
593,2017-04-12,7699,97,6,40679,ランクC
593,2017-04-13,9799,1,7,50478,ランクA
593,2017-04-17,1745,4,8,52223,ランクA
593,2017-06-08,5785,52,9,58008,ランクB
593,2017-07-18,5400,40,10,63408,ランクB
593,2017-07-30,9868,12,11,73276,ランクA
593,2017-08-28,8641,29,12,81917,ランクA
593,2017-09-14,6554,17,13,88471,ランクA
593,2017-10-23,5726,39,14,94197,ランクB
594,2017-01-03,3443,0,1,3443,ランクD
594,2017-01-24,4397,21,2,7840,ランクD
594,2017-02-05,3298,12,3,11138,ランクC
594,2017-03-27,4633,50,4,15771,ランクC
594,2017-04-08,4933,12,5,20704,ランクC
594,2017-05-04,7047,26,6,27751,ランクC
594,2017-05-11,6920,7,7,34671,ランクB
594,2017-06-19,1263,39,8,35934,ランクB
594,2017-07-05,3305,16,9,39239,ランクB
594,2017-10-13,5407,100,10,44646,ランクC
594,2017-11-06,9536,24,11,54182,ランクA
595,2016-07-19,8183,0,1,8183,ランクD
595,2016-08-26,2650,38,2,10833,ランクD
595,2016-09-09,5093,14,3,15926,ランクC
595,2016-12-17,9831,99,4,25757,ランクC
595,2017-04-09,192,113,5,25949,ランクC
595,2017-05-18,5947,39,6,31896,ランクB
595,2017-08-29,6531,103,7,38427,ランクC
596,2016-07-17,4963,0,1,4963,ランクD
596,2016-10-27,9821,102,2,14784,ランクD
596,2017-01-29,5903,94,3,20687,ランクC
596,2017-02-10,9982,12,4,30669,ランクC
596,2017-02-28,4204,18,5,34873,ランクB
596,2017-03-17,9210,17,6,44083,ランクB
596,2017-05-02,9313,46,7,53396,ランクB
596,2017-06-05,9938,34,8,63334,ランクB
596,2017-07-20,9163,45,9,72497,ランクB
596,2017-08-16,2235,27,10,74732,ランクA
596,2017-09-14,780,29,11,75512,ランクA
596,2017-10-28,4094,44,12,79606,ランクB
596,2017-11-19,6333,22,13,85939,ランクA
597,2016-07-20,6291,0,1,6291,ランクD
597,2016-08-03,199,14,2,6490,ランクD
597,2016-08-07,7658,4,3,14148,ランクC
597,2016-08-11,7280,4,4,21428,ランクC
597,2016-08-27,1339,16,5,22767,ランクC
597,2016-09-01,9086,5,6,31853,ランクB
597,2016-09-04,4096,3,7,35949,ランクB
597,2016-09-10,3289,6,8,39238,ランクB
597,2017-04-03,9580,205,9,48818,ランクD
597,2017-04-21,4384,18,10,53202,ランクA
597,2017-06-25,1935,65,11,55137,ランクC
597,2017-07-30,8768,35,12,63905,ランクB
597,2017-08-04,4682,5,13,68587,ランクA
597,2017-09-10,6663,37,14,75250,ランクB
597,2017-09-15,6833,5,15,82083,ランクA
597,2017-11-20,1379,66,16,83462,ランクC
598,2016-08-24,7588,0,1,7588,ランクD
598,2016-09-28,2006,35,2,9594,ランクD
598,2016-10-31,972,33,3,10566,ランクC
598,2016-12-10,2563,40,4,13129,ランクC
598,2017-01-22,9161,43,5,22290,ランクC
598,2017-06-17,2374,146,6,24664,ランクD
598,2017-07-16,2570,29,7,27234,ランクC
598,2017-10-13,2186,89,8,29420,ランクC
598,2017-10-17,7436,4,9,36856,ランクB
599,2016-08-14,3609,0,1,3609,ランクD
599,2017-03-16,7511,214,2,11120,ランクD
599,2017-03-23,3667,7,3,14787,ランクC
599,2017-10-20,7889,211,4,22676,ランクD
599,2017-10-25,8082,5,5,30758,ランクB
599,2017-11-06,9484,12,6,40242,ランクB
600,2016-07-23,3452,0,1,3452,ランクD
600,2016-08-31,5896,39,2,9348,ランクD
600,2016-09-28,9082,28,3,18430,ランクC
600,2016-11-04,9849,37,4,28279,ランクC
600,2017-02-20,8783,108,5,37062,ランクC
600,2017-03-02,5881,10,6,42943,ランクB
600,2017-04-20,1021,49,7,43964,ランクB
600,2017-08-01,5391,103,8,49355,ランクC
601,2016-09-24,2755,0,1,2755,ランクD
601,2016-10-03,9704,9,2,12459,ランクD
602,2016-10-03,979,0,1,979,ランクD
602,2016-10-07,1939,4,2,2918,ランクD
602,2017-04-13,1848,188,3,4766,ランクD
602,2017-05-12,9638,29,4,14404,ランクC
602,2017-05-17,4090,5,5,18494,ランクC
602,2017-06-03,6791,17,6,25285,ランクC
602,2017-06-19,9475,16,7,34760,ランクB
602,2017-06-21,7029,2,8,41789,ランクB
602,2017-08-08,6724,48,9,48513,ランクB
602,2017-08-09,9661,1,10,58174,ランクA
602,2017-09-17,5413,39,11,63587,ランクB
602,2017-09-23,8739,6,12,72326,ランクA
602,2017-10-04,4946,11,13,78742,ランクA
602,2017-10-04,1470,0,14,78742,ランクA
602,2017-11-08,157,35,15,78899,ランクB
603,2016-07-25,5317,0,1,5317,ランクD
603,2016-10-07,7684,74,2,13001,ランクD
603,2016-10-30,5692,23,3,18693,ランクC
603,2016-11-03,1548,4,4,20241,ランクC
603,2016-11-10,762,7,5,21003,ランクC
603,2017-01-22,6518,73,6,27521,ランクC
603,2017-02-09,6430,18,7,33951,ランクB
603,2017-04-14,1924,64,8,35875,ランクC
603,2017-04-28,4605,14,9,40480,ランクB
604,2016-08-10,1092,0,1,1092,ランクD
604,2016-09-08,2257,29,2,3349,ランクD
604,2016-09-22,1235,14,3,4584,ランクD
604,2016-11-13,2034,52,4,6618,ランクD
604,2016-12-02,8208,19,5,14826,ランクC
604,2017-03-09,4874,97,6,19700,ランクC
604,2017-04-07,2938,29,7,22638,ランクC
604,2017-04-12,5983,5,8,28621,ランクC
605,2017-02-01,7416,0,1,7416,ランクD
605,2017-02-20,5928,19,2,15215,ランクD
605,2017-02-20,1871,0,3,15215,ランクC
605,2017-06-03,2393,103,4,17608,ランクC
605,2017-10-09,6083,128,5,23691,ランクD
606,2016-07-15,989,0,1,989,ランクD
606,2016-07-30,9608,15,2,10597,ランクD
606,2016-08-15,1429,16,3,12026,ランクC
606,2016-09-16,4059,32,4,16085,ランクC
606,2016-12-10,5043,85,5,21128,ランクC
606,2017-05-24,7095,165,6,28223,ランクD
606,2017-08-28,6447,96,7,34670,ランクC
606,2017-10-08,9462,41,8,44132,ランクB
606,2017-10-29,4550,21,9,48682,ランクB
606,2017-11-20,102,22,10,48784,ランクB
607,2016-07-11,5206,0,1,5206,ランクD
607,2016-08-04,7117,24,2,12323,ランクD
607,2016-11-12,8081,100,3,20404,ランクC
607,2016-11-22,1270,10,4,21674,ランクC
607,2016-11-24,3958,2,5,25632,ランクC
607,2016-11-30,1014,6,6,26646,ランクC
607,2017-01-25,5002,56,7,31648,ランクB
607,2017-05-28,5027,123,8,36675,ランクD
607,2017-08-15,6965,79,9,43640,ランクC
607,2017-09-14,1300,30,10,44940,ランクB
608,2016-07-14,2013,0,1,2013,ランクD
608,2016-08-15,5597,32,2,7610,ランクD
608,2016-12-08,8430,115,3,16040,ランクC
608,2017-04-12,3088,125,4,19128,ランクD
608,2017-04-21,7434,9,5,26562,ランクC
608,2017-05-06,8114,15,6,34676,ランクB
608,2017-05-11,3863,5,7,38539,ランクB
608,2017-06-05,985,25,8,39524,ランクB
608,2017-08-05,5180,61,9,44704,ランクC
608,2017-08-30,3247,25,10,47951,ランクB
608,2017-09-29,214,30,11,48165,ランクB
608,2017-10-01,1495,2,12,49660,ランクB
608,2017-10-13,6962,12,13,56622,ランクA
609,2016-07-29,7772,0,1,7772,ランクD
609,2016-08-17,9594,19,2,17366,ランクD
609,2016-08-20,5360,3,3,22726,ランクC
609,2016-10-12,6591,53,4,29317,ランクC
609,2017-02-23,9155,134,5,38472,ランクD
609,2017-03-26,2750,31,6,41222,ランクB
609,2017-04-08,8640,13,7,49862,ランクB
609,2017-05-20,8160,42,8,58022,ランクB
609,2017-05-27,4709,7,9,62731,ランクA
609,2017-06-01,9192,5,10,71923,ランクA
609,2017-06-15,1838,14,11,73761,ランクA
609,2017-09-05,7166,82,12,80927,ランクC
610,2016-11-13,2658,0,1,2658,ランクD
610,2017-03-15,796,122,2,3454,ランクD
610,2017-03-23,6592,8,3,10046,ランクC
610,2017-04-11,7086,19,4,17132,ランクC
610,2017-06-16,6194,66,5,23326,ランクC
610,2017-08-14,3523,59,6,26849,ランクC
610,2017-11-16,6500,94,7,33349,ランクC
610,2017-11-19,4584,3,8,37933,ランクB
611,2016-08-06,3058,0,1,3058,ランクD
611,2016-08-09,3905,3,2,6963,ランクD
611,2016-10-01,6792,53,3,13755,ランクC
611,2016-10-02,6955,1,4,20710,ランクC
611,2016-12-01,9612,60,5,30322,ランクB
611,2017-01-11,6128,41,6,36450,ランクB
611,2017-02-24,227,44,7,36677,ランクB
611,2017-03-18,2023,22,8,38700,ランクB
611,2017-07-26,4170,130,9,42870,ランクD
611,2017-08-09,2368,14,10,45238,ランクB
611,2017-08-14,6655,5,11,51893,ランクA
611,2017-08-30,9696,16,12,61589,ランクA
612,2016-07-27,9789,0,1,9789,ランクD
612,2016-10-08,9388,73,2,19177,ランクD
612,2016-12-27,7223,80,3,26400,ランクC
612,2017-01-08,2260,12,4,28660,ランクC
612,2017-02-02,3199,25,5,31859,ランクB
612,2017-04-17,8650,74,6,40509,ランクC
612,2017-05-11,9498,24,7,50007,ランクA
612,2017-05-23,2287,12,8,52294,ランクA
612,2017-06-01,4608,9,9,56902,ランクA
612,2017-10-22,9578,143,10,66480,ランクD
613,2016-08-25,4636,0,1,4636,ランクD
613,2016-09-30,3476,36,2,8112,ランクD
613,2017-03-14,3976,165,3,12088,ランクD
613,2017-03-24,5165,10,4,17253,ランクC
613,2017-05-04,3888,41,5,21141,ランクC
613,2017-05-20,8776,16,6,29917,ランクC
613,2017-05-21,5172,1,7,35089,ランクB
613,2017-06-25,9935,35,8,45024,ランクB
613,2017-07-21,6881,26,9,51905,ランクA
613,2017-09-21,3509,62,10,55414,ランクC
613,2017-11-04,6581,44,11,61995,ランクB
613,2017-11-11,5893,7,12,67888,ランクA
614,2016-09-06,1754,0,1,1754,ランクD
614,2016-09-22,7630,16,2,9384,ランクD
614,2016-10-06,5261,14,3,14645,ランクC
614,2017-05-03,982,209,4,15627,ランクD
614,2017-06-19,1109,47,5,16736,ランクC
614,2017-06-22,3830,3,6,20566,ランクC
614,2017-06-29,2894,7,7,23460,ランクC
614,2017-08-04,1024,36,8,24484,ランクC
614,2017-09-18,9473,45,9,33957,ランクB
614,2017-10-19,3822,31,10,37779,ランクB
614,2017-11-11,5674,23,11,43453,ランクB
615,2016-08-26,6942,0,1,6942,ランクD
615,2016-09-07,1824,12,2,8766,ランクD
615,2016-10-11,7005,34,3,15771,ランクC
615,2016-12-01,6700,51,4,22471,ランクC
615,2017-01-20,4439,50,5,26910,ランクC
615,2017-01-31,6493,11,6,33403,ランクB
615,2017-06-03,5787,123,7,39190,ランクD
615,2017-06-14,5555,11,8,44745,ランクB
615,2017-08-05,3249,52,9,47994,ランクB
615,2017-11-02,8967,89,10,56961,ランクC
616,2016-07-30,1586,0,1,1586,ランクD
616,2016-08-15,5060,16,2,6646,ランクD
616,2016-08-22,7426,7,3,14072,ランクC
616,2016-11-08,9761,78,4,23833,ランクC
616,2017-03-03,3061,115,5,26894,ランクC
616,2017-04-09,6181,37,6,33075,ランクB
616,2017-05-25,7966,46,7,41041,ランクB
616,2017-08-18,2124,85,8,43165,ランクC
616,2017-08-29,712,11,9,43877,ランクB
616,2017-10-12,7188,44,10,51065,ランクB
616,2017-10-20,7168,8,11,58233,ランクA
616,2017-11-12,7609,23,12,65842,ランクA
617,2017-01-08,4299,0,1,4299,ランクD
617,2017-01-15,2269,7,2,6568,ランクD
617,2017-02-06,6282,22,3,12850,ランクC
617,2017-04-11,9974,64,4,22824,ランクC
617,2017-04-18,3545,7,5,26369,ランクC
617,2017-05-19,518,31,6,26887,ランクC
617,2017-08-26,4275,99,7,31162,ランクC
617,2017-09-11,9427,16,8,40589,ランクB
617,2017-10-28,7273,47,9,47862,ランクB
618,2016-07-11,5320,0,1,5320,ランクD
618,2016-10-15,6611,96,2,11931,ランクD
618,2016-11-03,416,19,3,12347,ランクC
618,2017-02-18,8390,107,4,20737,ランクC
618,2017-04-01,6895,42,5,27632,ランクC
618,2017-04-29,8126,28,6,35758,ランクB
618,2017-05-06,8999,7,7,44757,ランクB
618,2017-06-02,6388,27,8,51145,ランクA
618,2017-07-01,7030,29,9,58175,ランクA
618,2017-09-18,3756,79,10,61931,ランクC
618,2017-10-02,3697,14,11,65628,ランクA
618,2017-10-07,490,5,12,66118,ランクA
619,2016-10-10,3579,0,1,6393,ランクD
619,2016-10-10,2814,0,2,6393,ランクD
619,2016-10-21,183,11,3,6576,ランクD
619,2017-01-07,5214,78,4,11790,ランクC
619,2017-02-02,7630,26,5,19420,ランクC
619,2017-03-19,5600,45,6,25020,ランクC
619,2017-05-23,7166,65,7,32186,ランクC
619,2017-06-12,6860,20,8,39046,ランクB
619,2017-07-09,130,27,9,39176,ランクB
619,2017-07-16,913,7,10,40089,ランクB
620,2016-07-11,420,0,1,420,ランクD
620,2017-03-18,9144,250,2,9564,ランクD
620,2017-03-30,5113,12,3,14677,ランクC
620,2017-08-15,1325,138,4,16002,ランクD
620,2017-10-03,3111,49,5,19113,ランクC
621,2016-07-16,5967,0,1,5967,ランクD
621,2016-12-14,9485,151,2,15452,ランクD
621,2016-12-15,8319,1,3,23771,ランクC
621,2017-02-14,732,61,4,24503,ランクC
621,2017-03-19,167,33,5,24670,ランクC
621,2017-04-26,6324,38,6,30994,ランクB
621,2017-05-29,7650,33,7,38644,ランクB
621,2017-06-07,7191,9,8,45835,ランクB
621,2017-08-14,8601,68,9,54436,ランクC
621,2017-08-29,4646,15,10,59082,ランクA
621,2017-09-17,97,19,11,59179,ランクA
622,2016-08-21,3704,0,1,3704,ランクD
622,2016-08-22,736,1,2,4440,ランクD
622,2016-09-07,5493,16,3,9933,ランクD
622,2016-09-17,550,10,4,10483,ランクC
622,2017-01-17,6849,122,5,17332,ランクD
622,2017-02-02,9245,16,6,26577,ランクC
622,2017-03-24,7890,50,7,34467,ランクB
622,2017-08-05,6801,134,8,41268,ランクD
622,2017-10-07,9814,63,9,51082,ランクC
622,2017-10-13,5454,6,10,56536,ランクA
622,2017-10-23,940,10,11,57476,ランクA
623,2016-08-10,7841,0,1,7841,ランクD
623,2017-06-01,2923,295,2,10764,ランクD
623,2017-07-20,7594,49,3,18358,ランクC
623,2017-11-12,7290,115,4,25648,ランクC
624,2016-10-10,2677,0,1,2677,ランクD
624,2016-12-04,4686,55,2,7363,ランクD
624,2017-01-09,9093,36,3,16456,ランクC
624,2017-02-27,1133,49,4,17589,ランクC
624,2017-03-20,9150,21,5,26739,ランクC
624,2017-03-27,4722,7,6,31461,ランクB
624,2017-04-03,3615,7,7,35076,ランクB
624,2017-04-15,8966,12,8,44042,ランクB
624,2017-05-21,7163,36,9,51205,ランクB
624,2017-10-07,4427,139,10,65361,ランクD
624,2017-10-07,2337,0,11,65361,ランクA
624,2017-10-07,7392,0,12,65361,ランクA
624,2017-11-05,5366,29,13,70727,ランクA
625,2016-08-02,7185,0,1,7185,ランクD
625,2016-10-28,2557,87,2,9742,ランクD
625,2016-12-06,59,39,3,9801,ランクD
625,2017-01-09,2423,34,4,12224,ランクC
625,2017-03-21,840,71,5,13064,ランクC
625,2017-06-27,1770,98,6,14834,ランクC
625,2017-07-10,5389,13,7,20223,ランクC
625,2017-07-16,9370,6,8,29593,ランクC
625,2017-07-18,4667,2,9,34260,ランクB
625,2017-09-25,6367,69,10,40627,ランクC
626,2016-07-12,5935,0,1,5935,ランクD
626,2016-12-10,2894,151,2,8829,ランクD
626,2016-12-14,1903,4,3,10732,ランクC
626,2016-12-16,5628,2,4,16360,ランクC
626,2017-06-23,7104,189,5,23464,ランクD
626,2017-06-24,122,1,6,23586,ランクC
626,2017-06-26,456,2,7,24042,ランクC
626,2017-06-27,6449,1,8,30491,ランクB
626,2017-08-18,4842,52,9,35333,ランクB
626,2017-08-21,4773,3,10,40106,ランクB
626,2017-09-22,8322,32,11,48428,ランクB
626,2017-09-23,781,1,12,49209,ランクB
626,2017-09-25,6019,2,13,56872,ランクA
626,2017-09-25,1644,0,14,56872,ランクA
627,2016-10-12,810,0,1,810,ランクD
627,2016-11-03,1771,22,2,2581,ランクD
627,2016-12-07,2965,34,3,5546,ランクD
627,2016-12-13,6488,6,4,12034,ランクC
627,2016-12-20,9664,7,5,21698,ランクC
627,2017-02-13,3961,55,6,25659,ランクC
627,2017-03-18,9967,33,7,35626,ランクB
627,2017-05-17,4507,60,8,40133,ランクB
627,2017-05-20,4338,3,9,44471,ランクB
627,2017-07-11,3667,52,10,48138,ランクB
627,2017-11-11,5528,123,11,53666,ランクD
628,2017-02-20,3470,0,1,9019,ランクD
628,2017-02-20,5549,0,2,9019,ランクD
628,2017-02-26,6007,6,3,15026,ランクC
628,2017-03-08,6412,10,4,21438,ランクC
628,2017-03-29,9042,21,5,30480,ランクB
628,2017-06-11,4928,74,6,35408,ランクC
628,2017-06-20,5873,9,7,41281,ランクB
628,2017-07-29,1179,39,8,42460,ランクB
628,2017-09-27,1216,60,9,43676,ランクB
628,2017-10-01,2082,4,10,45758,ランクB
628,2017-10-31,2444,30,11,48202,ランクB
629,2016-07-24,2559,0,1,2559,ランクD
629,2016-07-25,8760,1,2,11319,ランクD
629,2016-07-27,7808,2,3,19127,ランクC
629,2016-10-25,1138,90,4,20265,ランクC
629,2016-12-06,6203,42,5,26468,ランクC
629,2017-02-22,1645,78,6,28113,ランクC
629,2017-03-10,3070,16,7,31183,ランクB
629,2017-04-21,6145,42,8,37328,ランクB
629,2017-05-02,5548,11,9,42876,ランクB
629,2017-05-30,632,28,10,43508,ランクB
629,2017-07-20,6087,51,11,49595,ランクB
629,2017-07-30,8765,10,12,58360,ランクA
629,2017-09-01,8211,33,13,66571,ランクB
629,2017-11-15,7070,75,14,73641,ランクC
630,2016-08-13,8373,0,1,8373,ランクD
630,2016-09-03,8463,21,2,16836,ランクD
630,2016-10-11,4497,38,3,21333,ランクC
630,2016-10-25,4312,14,4,25645,ランクC
630,2016-12-14,8454,50,5,34099,ランクB
630,2017-05-23,20,160,6,34119,ランクD
630,2017-08-11,3654,80,7,37773,ランクC
631,2016-08-05,6332,0,1,6332,ランクD
631,2016-09-02,8406,28,2,14738,ランクD
631,2016-11-29,7497,88,3,22235,ランクC
631,2017-02-12,6664,75,4,28899,ランクC
631,2017-02-22,3626,10,5,32525,ランクB
631,2017-03-28,2731,34,6,35256,ランクB
631,2017-04-14,1611,17,7,36867,ランクB
631,2017-06-10,949,57,8,37816,ランクB
631,2017-06-23,3746,13,9,41562,ランクB
631,2017-06-30,8170,7,10,49732,ランクB
631,2017-07-12,8103,12,11,57835,ランクA
631,2017-07-24,451,12,12,58286,ランクA
631,2017-07-31,560,7,13,58846,ランクA
631,2017-08-02,5917,2,14,64763,ランクA
631,2017-08-13,2990,11,15,67753,ランクA
632,2016-08-05,4451,0,1,4451,ランクD
632,2016-08-11,3615,6,2,8066,ランクD
632,2016-12-02,1738,113,3,9804,ランクD
632,2017-01-02,1858,31,4,11662,ランクC
632,2017-03-12,9744,69,5,21406,ランクC
632,2017-04-09,969,28,6,22375,ランクC
632,2017-05-06,952,27,7,23327,ランクC
632,2017-07-23,903,78,8,24230,ランクC
632,2017-08-07,5529,15,9,29759,ランクC
632,2017-09-26,8907,50,10,38666,ランクB
632,2017-10-03,1757,7,11,40423,ランクB
632,2017-11-06,7079,34,12,47502,ランクB
633,2016-08-01,5958,0,1,5958,ランクD
633,2016-08-26,5106,25,2,11064,ランクD
633,2016-09-08,6443,13,3,17507,ランクC
633,2016-09-19,8024,11,4,25531,ランクC
633,2016-11-16,2799,58,5,28330,ランクC
633,2017-02-18,1466,94,6,29796,ランクC
633,2017-03-15,5019,25,7,34815,ランクB
633,2017-05-11,8577,57,8,43392,ランクB
633,2017-06-20,1154,40,9,44546,ランクB
633,2017-07-28,8850,38,10,53396,ランクB
633,2017-09-28,2913,62,11,56309,ランクC
633,2017-10-13,7256,15,12,63565,ランクA
634,2016-12-17,8214,0,1,8214,ランクD
634,2016-12-23,512,6,2,8726,ランクD
634,2017-04-13,71,111,3,8797,ランクD
634,2017-06-11,4899,59,4,13696,ランクC
634,2017-07-13,9523,32,5,23219,ランクC
634,2017-10-03,44,82,6,23263,ランクC
635,2016-08-04,6276,0,1,6276,ランクD
635,2016-09-29,7745,56,2,14021,ランクD
635,2016-10-28,7909,29,3,21930,ランクC
635,2016-11-28,1907,31,4,23837,ランクC
635,2017-02-22,4198,86,5,28035,ランクC
635,2017-03-11,7729,17,6,35764,ランクB
635,2017-08-26,3530,168,7,39294,ランクD
635,2017-08-29,847,3,8,40141,ランクB
635,2017-10-05,5016,37,9,45157,ランクB
635,2017-10-13,2787,8,10,47944,ランクB
636,2016-07-11,6235,0,1,6235,ランクD
636,2016-09-05,215,56,2,6450,ランクD
636,2016-12-04,4430,90,3,10880,ランクC
636,2016-12-31,7607,27,4,18487,ランクC
636,2017-01-21,8557,21,5,27044,ランクC
636,2017-03-27,2178,65,6,29222,ランクC
636,2017-07-06,4084,101,7,33306,ランクC
636,2017-08-03,1747,28,8,35053,ランクB
636,2017-08-25,3101,22,9,38154,ランクB
636,2017-10-14,7813,50,10,45967,ランクB
636,2017-10-23,7686,9,11,53653,ランクA
637,2016-07-26,4208,0,1,4208,ランクD
637,2016-08-12,9657,17,2,13865,ランクD
637,2016-08-23,7690,11,3,21555,ランクC
637,2016-08-25,547,2,4,22102,ランクC
637,2016-09-10,5468,16,5,27570,ランクC
637,2016-10-11,1077,31,6,28647,ランクC
637,2016-11-27,345,47,7,28992,ランクC
637,2017-03-28,2001,121,8,30993,ランクD
637,2017-04-23,9111,26,9,40104,ランクB
637,2017-05-07,7044,14,10,47148,ランクB
